,FIPS,date,confirmed_cases,confirmed_cases_smooth,num_visits_movavg_14,num_visitors_nmlz_movavg_14,risk,risk_density_weighted,risk_moving_avg,risk_moving_avg_density_weighted
912,36065.0,2020-03-20,2,3,2077.395833333333,29.276093335366976,0.0006000805922363557,0.003112159346034341,0.0007340157654043179,0.003798889776336246
913,36067.0,2020-03-20,13,14,2714.5208333333335,31.481560038706522,0.0033642166572566334,0.021472466531846115,0.0035758365614380894,0.02281814682631461
914,36069.0,2020-03-20,1,2,1307.3645833333333,13.509573866348095,0.0008861863533785792,0.005922744200631203,0.0011222907275289843,0.00755398450676627
915,36071.0,2020-03-20,84,85,4280.40625,60.62731677407542,0.0776321705768562,0.4783473007298021,0.12938980701758354,0.7971668365860517
916,36073.0,2020-03-20,0,1,471.8055555555555,6.717085796795089,1.80825858678608e-05,0.00012189672594666388,3.0395630852437085e-05,0.0002022419671156983
917,36075.0,2020-03-20,0,1,1301.6166666666666,14.840370647104672,2.4941083677283307e-05,0.00015919647423943644,2.2102540559150945e-05,0.00014107833381577585
918,36077.0,2020-03-20,0,1,469.55000000000007,7.944596407757139,2.6212585437138447e-05,9.53926597085999e-05,3.5744498089435394e-05,0.00012734027961799744
919,36079.0,2020-03-20,12,13,2221.0625,25.761335037719558,0.02274914388003195,0.1514116207830395,0.02216477225568164,0.14747694399131886
920,36081.0,2020-03-20,0,1,2944.8576388888887,29.88536208579922,0.0034558407563073756,0.037583278528255895,0.004764484878887664,0.05069012362616394
921,36083.0,2020-03-20,8,9,1640.0333333333333,21.73521960924298,0.0027186238307778396,0.01522761543443719,0.0031238022691978526,0.017548924461984774
922,36085.0,2020-03-20,0,1,15463.833333333332,101.23563795286009,0.00034536566491364865,0.0036714908949508243,0.0005578391963160425,0.006051323581921801
923,36087.0,2020-03-20,101,102,3584.0833333333335,72.83497589509513,0.06085878375404102,0.4713835200319788,0.08961107762430225,0.6879102844749644
924,36089.0,2020-03-20,0,1,1247.8055555555554,22.144735162863338,0.0,0.0,0.0,0.0
925,36091.0,2020-03-20,21,22,2052.1875,18.956109965962135,0.004097780799193763,0.02352500348750318,0.00472301349353642,0.027144396911722834
926,36093.0,2020-03-20,14,15,1161.138888888889,15.476427823914676,0.01852315317770186,0.12227362563108586,0.0203538561276482,0.1344441885729485
927,36095.0,2020-03-20,2,3,291.79166666666663,5.745964079088456,0.0005047268409186044,0.002293949098666441,0.0004943316622202161,0.0022673502842199328
928,36097.0,2020-03-20,0,1,103.08333333333333,2.372634557270123,6.62966681188794e-06,3.561399699571806e-05,0.0,0.0
929,36099.0,2020-03-20,0,1,212.1,4.115216015374228,6.398078598314703e-06,3.407567639496583e-05,1.0880929211665497e-05,5.8220853580308576e-05
930,36101.0,2020-03-20,2,3,969.7037037037038,21.71388903501686,8.96981257721041e-05,0.0003412731767840191,0.00011042936001984819,0.0004198225035677752
931,36103.0,2020-03-20,459,460,23201.104166666664,187.5119497733207,0.21562656618672305,1.5999827653124645,0.3989986894161338,2.960110813427366
932,36105.0,2020-03-20,1,2,837.0,17.17370231197454,0.0002597356548427947,0.001174980295342745,0.0004545124776839046,0.0019759196238331974
933,36107.0,2020-03-20,1,2,362.6666666666667,6.608330378466924,0.0002126654089547694,0.0009641420274711364,0.0002589161327320798,0.0011734192192859058
934,36109.0,2020-03-20,11,12,1905.7916666666667,18.86347978175836,0.005409777016468179,0.029055324752326115,0.007316878931494683,0.03929671386206692
935,36111.0,2020-03-20,9,10,1225.5972222222222,17.797848320206903,0.0032886603642643154,0.01812473546184612,0.003381602421336813,0.018681428642368644
936,36113.0,2020-03-20,1,2,1794.9166666666667,17.747551659533293,0.0007839086234000777,0.003799084298707978,0.0009041686751444359,0.004426682072419311
937,36115.0,2020-03-20,1,2,590.9583333333334,8.041810676358999,0.00027929326585616684,0.0012397826955311277,0.0002797359891979124,0.0012369263084786464
938,36117.0,2020-03-20,1,2,1373.2916666666665,13.953039040477025,0.00013354126425094053,0.0009353525083750988,0.00015669631374045135,0.0010818315830823416
939,36119.0,2020-03-20,1091,1092,4635.32638888889,56.14663748444448,0.20303492394633324,1.5699891877157282,0.2428521777422693,1.8763977694602039
940,36121.0,2020-03-20,2,3,211.16666666666669,4.703815991338227,0.0006551315912441298,0.003008427428147926,0.0006714205758180798,0.003136138481462554
941,36123.0,2020-03-20,0,1,967.4166666666666,13.667451226190863,0.0,0.0,0.0,0.0
942,42103.0,2020-03-20,3,4,48.416666666666664,0.41025358442646764,5.188870383358541e-05,0.00024019166995805489,4.4106174748854236e-05,0.0002041665138209152
943,29095.0,2020-03-21,8,9,73.6923076923077,0.45979119161172843,1.9570536537589738e-05,0.00013814435301803392,4.7090252920714535e-05,0.0003324003156833667
944,29183.0,2020-03-21,2,3,24.346153846153847,0.10729884856097183,4.626603783747269e-07,3.0422417795256846e-06,4.34147725525947e-07,2.854755692979034e-06
945,34003.0,2020-03-21,363,364,1029.1153846153845,11.345895884823088,0.036881196752995414,0.30571812173129015,0.04663075675437635,0.386587551145417
946,34013.0,2020-03-21,107,108,299.5,3.0105988215484403,0.005042032682969097,0.044092681938774234,0.005084981986775568,0.04442633249061802
947,34017.0,2020-03-21,97,98,571.5,5.869299739584277,0.008387765677733961,0.08036106102733188,0.007733712977875672,0.07408232362806702
948,34019.0,2020-03-21,14,15,130.53846153846155,1.386642127099217,0.001375602451653203,0.007802859728929199,0.001471699679001509,0.00834795412334286
949,34023.0,2020-03-21,116,117,941.7692307692307,9.086050032393938,0.010493597915689894,0.08279620684341547,0.009206505483322868,0.07264083667266419
950,34025.0,2020-03-21,92,93,1159.5384615384614,11.92709111030008,0.00699935217433337,0.05029296600364447,0.006129356205327169,0.04404171923069525
951,34027.0,2020-03-21,64,65,688.2307692307693,6.440683673246984,0.002509447557124666,0.017496454020738395,0.0041249079630224965,0.028768350506473268
952,34029.0,2020-03-21,62,63,252.33333333333334,1.900468656095774,0.004413993533404934,0.03028530258756937,0.003784835242452603,0.025970445394542182
953,34031.0,2020-03-21,67,68,106.38461538461539,1.1914761223394483,0.001347678647523501,0.01066581313535625,0.0018966239601010168,0.014972589011749016
954,34035.0,2020-03-21,34,35,128.34615384615384,1.1509170934728832,0.0013337355313516124,0.00934487549619137,0.0014167077079397954,0.009924043622265687
955,34037.0,2020-03-21,6,7,186.0,1.623670671912039,9.596196410352375e-05,0.0005377968223176984,0.0001386883439364534,0.0007767870630239838
956,34039.0,2020-03-21,81,82,648.0769230769231,7.410753064995584,0.007879136136390437,0.0675616444940757,0.01260121472170094,0.10831711642918727
957,34041.0,2020-03-21,5,6,18.846153846153847,0.0973962638785834,2.1478573830220337e-05,0.00012214314208699567,1.1102768831096172e-05,6.313859949991543e-05
958,36001.0,2020-03-21,88,89,1332.6153846153845,14.061948275273336,0.0545196444729175,0.3470495172647263,0.06802715391789388,0.43297676635952925
959,36003.0,2020-03-21,2,3,505.67307692307696,7.6802586376383655,0.0010420198683711265,0.003955953910836151,0.0009955571471665112,0.0037807986688518187
960,36005.0,2020-03-21,0,1,3447.4965034965035,35.63971618429983,0.03981903864795173,0.4429947707389604,0.04517807580311963,0.5018163399280955
961,36007.0,2020-03-21,2,3,2390.474358974359,30.621646892885494,0.0002064975937978872,0.0010462745059522257,0.00026814337594019064,0.0013549224134942592
962,36009.0,2020-03-21,0,1,727.9423076923076,19.089426677962425,0.0007392447004164425,0.004379041344784889,0.0006971599175308608,0.004086931776705785
963,36011.0,2020-03-21,0,1,801.576923076923,14.374227620708032,0.00026434932462232255,0.0017197127393885668,0.00026998444241690023,0.0017175635090524496
964,36013.0,2020-03-21,0,1,1460.0615384615385,22.918249731231192,0.0001013734513947732,0.0006863502633509048,0.00021333683512018303,0.0014459659970148366
965,36015.0,2020-03-21,0,1,1387.9999999999998,20.373121057967417,0.00021789862544041366,0.0009911204833324824,0.00022156136025258444,0.0009976737146794585
966,36017.0,2020-03-21,2,3,491.53846153846155,8.792849144033084,0.00023442503547693987,0.0009309101648420637,0.00035684528463223716,0.001416095398622981
967,36019.0,2020-03-21,4,5,839.3846153846155,15.323187003831176,0.002056534418536223,0.008879832807161972,0.0021134430935293184,0.00911219068089466
968,36021.0,2020-03-21,7,8,689.8461538461538,13.903816379618021,0.0027969234115803334,0.012728560562704884,0.002805503631739295,0.012750880592086728
969,36023.0,2020-03-21,0,1,565.1868131868132,7.386723825186961,0.0005934667465625695,0.0031973584211684547,0.0007353071274418244,0.003963406559916981
970,36025.0,2020-03-21,1,2,190.4423076923077,5.033154955093139,0.00013682583753127562,0.00048707202681537996,0.00013357765402885601,0.00047443026195048525
971,36027.0,2020-03-21,49,50,2622.989010989011,32.21057003102762,0.03592854316653971,0.21277176725167232,0.03680398384727755,0.218017865525524
972,36029.0,2020-03-21,50,51,4908.392307692308,56.21846549214165,0.08858653644419061,0.6005991210195861,0.12990417229084325,0.8807094142015712
973,36031.0,2020-03-21,2,3,313.84615384615387,6.505321290671589,0.0002040038858319449,0.0006359433724780498,0.0003232734211020617,0.0009824966772212767
974,36033.0,2020-03-21,0,1,623.6153846153846,9.82911279140895,9.810108546628636e-06,4.506900686331426e-05,1.3797227175477713e-05,6.481387975858244e-05
975,36035.0,2020-03-21,1,2,349.7179487179487,6.223183951523446,0.00023506165725292665,0.0010896243711885994,0.00021655016505780795,0.0010565585135741606
976,36037.0,2020-03-21,1,2,737.2307692307693,12.688071529333191,0.0004291575370644856,0.002189194234057289,0.0006127146972159755,0.003070667962956965
977,36039.0,2020-03-21,2,3,227.92307692307693,4.31116688566811,0.0035584382729659486,0.02900298293977302,0.003622109566347606,0.029610884650530463
978,36041.0,2020-03-21,2,3,28.23076923076923,1.1824520593751364,0.0008030239687848384,0.0007584081643694331,0.0005355308239923625,0.0005057768696517219
979,36043.0,2020-03-21,3,4,436.7692307692308,7.600578411149688,0.00016955932591554673,0.0005450142333013461,0.00016026525171671546,0.0005288947919458092
980,36045.0,2020-03-21,1,2,1688.23076923077,23.730689647300647,0.0,0.0,0.0,0.0
981,36047.0,2020-03-21,0,1,7297.201923076923,73.48654940538103,0.00048336269694879776,0.004908173311633206,0.0008283366992993862,0.008382197735171825
982,36049.0,2020-03-21,0,1,179.1346153846154,4.145335444243571,1.0473378710869665e-06,5.487691918864958e-06,7.690724954186175e-07,4.029676606413489e-06
983,36051.0,2020-03-21,2,3,919.7307692307692,10.206752185167856,0.00011665166046092235,0.0005018669184083703,0.00012407279088487674,0.0005160286894999563
984,36053.0,2020-03-21,0,1,750.3205128205127,8.743730566845967,0.0002570089601442509,0.0016816583388732243,0.00031102434227220496,0.002039904216102163
985,36055.0,2020-03-21,46,47,7409.747252747252,70.18224870936953,0.05219728445998033,0.36678561912352764,0.05944050289266708,0.4176812977817476
986,36057.0,2020-03-21,3,4,656.7076923076924,10.333512070108831,0.001115114885934654,0.005459989673553279,0.0011429077056721855,0.0056156159783885785
987,36059.0,2020-03-21,1234,1235,16268.442307692307,174.63677776910313,0.9810853329363194,8.302792941439769,1.3440212121832,11.372031986862897
988,36061.0,2020-03-21,7530,7531,1244.9230769230771,10.793320809558049,0.35263684252856103,3.940501075031094,1.0823474570553373,12.094241124116257
989,36063.0,2020-03-21,9,10,2527.707692307692,31.62228830934867,0.005203062680235549,0.03329040281956148,0.006000534563503808,0.03841715176409044
990,36065.0,2020-03-21,4,5,2068.2980769230767,29.30649210667155,0.0006014217638020879,0.0031207199117009093,0.0007368798974938298,0.0038165776642835915
991,36067.0,2020-03-21,34,35,2703.5833333333335,31.522087396221423,0.010929660101889702,0.0697619898150394,0.011632118937719973,0.07423188591216821
992,36069.0,2020-03-21,4,5,1300.4038461538462,13.492486192567094,0.001727815661841685,0.011816250975476165,0.002199517326158162,0.015095590952415713
993,36071.0,2020-03-21,163,164,4260.836538461539,60.8048349247302,0.15652633899034676,0.9646605015259476,0.26182627245646256,1.6133990245629477
994,36073.0,2020-03-21,0,1,472.0,6.73908927231431,3.308049627135514e-05,0.0002273139020938115,5.1152558408408734e-05,0.00034861503809997915
995,36075.0,2020-03-21,0,1,1295.9538461538461,14.850692442035342,8.246285156041386e-05,0.0005244149088851265,7.33562409184919e-05,0.000467103595052988
996,36077.0,2020-03-21,0,1,456.27692307692314,7.855157931735588,3.01951910090426e-05,0.00011096090210547495,3.929856926234562e-05,0.00014148523929361878
997,36079.0,2020-03-21,31,32,2212.8846153846152,25.8286539779815,0.06644011625732722,0.42702131185518505,0.06443386434026722,0.4142299372220815
998,36081.0,2020-03-21,0,1,2922.6891025641016,29.800103261168264,0.004392966893835166,0.04588476848535121,0.007034732593110935,0.07074066978925786
999,36083.0,2020-03-21,20,21,1617.1846153846154,21.560447922814856,0.009484258058314408,0.05280077536994452,0.010686437821016175,0.05965581771745458
1000,36085.0,2020-03-21,0,1,15377.23076923077,101.0697920129193,0.00034455219354839354,0.003713081296054318,0.0005677406462338728,0.006215829288128914
1001,36087.0,2020-03-21,262,263,3560.0769230769224,72.23601069745418,0.15927435648328295,1.216107911921843,0.2353859872253163,1.7887698366188198
1002,36089.0,2020-03-21,0,1,1234.0,22.17455258785898,0.0,0.0,0.0,0.0
1003,36091.0,2020-03-21,35,36,2040.7115384615386,18.93546092583675,0.008693327401027438,0.04957378795248689,0.010004181304580485,0.05709515153945344
1004,36093.0,2020-03-21,32,33,1160.3461538461538,15.546775448258607,0.012662474966301114,0.0825539490631341,0.01347577421883032,0.08798157180625765
1005,36095.0,2020-03-21,1,2,290.28846153846155,5.764583270303012,0.0014424175436363346,0.006463492570530552,0.001413740591878111,0.006387049908386837
1006,36097.0,2020-03-21,0,1,103.17307692307692,2.3841683624328107,2.419113191841168e-05,0.0001261153075771334,4.563672449793554e-06,1.9295900269884205e-05
1007,36099.0,2020-03-21,0,1,210.53846153846152,4.115458160586159,1.9906659045809817e-05,0.00010572173738676318,3.357260715845154e-05,0.00017914813457452523
1008,36101.0,2020-03-21,2,3,966.034188034188,21.752168439325896,0.0011426994133985706,0.004788766530750545,0.0013622010259983265,0.005705851969481987
1009,36103.0,2020-03-21,662,663,23133.942307692305,187.5594218355073,0.5779803839533894,4.291369854448125,1.0706410753150861,7.950071438410581
1010,36105.0,2020-03-21,12,13,835.0256410256411,17.20879842565796,0.00028428730765268803,0.0013264130610598892,0.0004554658596204308,0.0019802073140947397
1011,36107.0,2020-03-21,1,2,363.20512820512823,6.659338557980965,0.00021250916864166882,0.0009632673855936109,0.00026077929465818326,0.001181863150491204
1012,36109.0,2020-03-21,11,12,1892.0384615384612,18.82941867710646,0.01698869226492114,0.09125551930130237,0.022948328299881294,0.12326762812975846
1013,36111.0,2020-03-21,18,19,1219.2179487179487,17.806331114585614,0.0032441052394560506,0.018191405725826185,0.003259792165920911,0.018267542717881
1014,36113.0,2020-03-21,1,2,1775.5769230769233,17.62988021428918,0.0011649492248774595,0.005951288951217931,0.00136671611063402,0.007043229740550928
1015,36115.0,2020-03-21,1,2,590.1730769230769,8.034305011218303,0.00031404220017961903,0.0014360526411241457,0.0003105427313518568,0.0014113419252897007
1016,36117.0,2020-03-21,3,4,1371.25,14.001673887400644,0.00046933409172519045,0.0028875700452662737,0.0006194739664410829,0.0037490656788829613
1017,36119.0,2020-03-21,1387,1388,4605.961538461539,56.120416329903975,0.356818578206961,2.7526372263041017,0.42656259585244366,3.289585545428507
1018,36121.0,2020-03-21,2,3,209.7846153846154,4.6966189166435734,0.0008324451277919928,0.004210818515864899,0.0008859094477541541,0.004589294243748369
1019,36123.0,2020-03-21,0,1,969.0769230769231,13.751380435801554,2.456578233726174e-05,0.00010386785888915592,0.0,0.0
1020,42103.0,2020-03-21,3,4,49.0,0.4158219839865928,5.188870383358541e-05,0.00024019166995805489,4.47048308322951e-05,0.00020693767967761825
1021,29095.0,2020-03-22,8,9,71.0,0.4405980732246085,1.9570536537589738e-05,0.00013814435301803392,4.512455889334848e-05,0.0003185248897787001
1022,29183.0,2020-03-22,3,4,24.5,0.10778709874725878,1.3879811351241807e-06,9.126725338577053e-06,1.3085530307597224e-06,8.604442668911385e-06
1023,34003.0,2020-03-22,457,458,693.0,7.683768650908267,0.04867974331954167,0.4032103886216383,0.04171335614545649,0.3454538017814633
1024,34013.0,2020-03-22,172,173,297.0,3.0087021438651584,0.005431225875401117,0.04746416505115283,0.0055105849936824425,0.0480857804303331
1025,34017.0,2020-03-22,126,127,572.0,5.90495013774674,0.014989053097118324,0.14363692432271,0.013893737302913886,0.13312837488067197
1026,34019.0,2020-03-22,16,17,130.0,1.3801747524982775,0.0021884584458119133,0.012413640477841905,0.0023304202589400926,0.013218893560498449
1027,34023.0,2020-03-22,147,148,948.0,9.176782350954566,0.015487071651994698,0.12219553276194375,0.013723187972777735,0.10827820153527164
1028,34025.0,2020-03-22,158,159,1169.0,12.048014101234758,0.020924688051571036,0.15035171807378825,0.01850959591718395,0.13299837685232485
1029,34027.0,2020-03-22,119,120,353.0,3.305098851150357,0.00828192966678548,0.057747699268437744,0.0069239102939680055,0.048276463143409803
1030,34029.0,2020-03-22,102,103,254.33333333333334,1.9229939252570352,0.007036862029179149,0.048289810736255656,0.006106726820930357,0.04190984020508651
1031,34031.0,2020-03-22,95,96,72.66666666666667,0.8174290803857117,0.002497070011992984,0.01970125751511079,0.0025018303662242775,0.019773109071554985
1032,34035.0,2020-03-22,51,52,128.0,1.1461313088422678,0.0019548082845109505,0.013696621587836298,0.00206770788770176,0.014484680251020336
1033,34037.0,2020-03-22,12,13,96.75,0.8431661585824346,0.0003188871393364918,0.0017866166490216222,0.0002632175101275324,0.0014748136052656468
1034,34039.0,2020-03-22,124,125,333.25,3.851085737716988,0.027448885193238324,0.23570158371611424,0.022640112358741877,0.19436648876700158
1035,34041.0,2020-03-22,9,10,20.0,0.10389763212169532,5.369643457555084e-05,0.00030535785521748914,2.9609744399012602e-05,0.00016838302421176717
1036,36001.0,2020-03-22,123,124,1075.5,11.407655294152107,0.034113967097384804,0.2163485815192623,0.035064665821928034,0.2221971616401878
1037,36003.0,2020-03-22,2,3,499.75,7.705495103045475,0.0010445738101759869,0.003969605097673739,0.0010018069788886805,0.0038089767271318607
1038,36005.0,2020-03-22,0,1,2877.846153846154,29.85209547639509,0.04900895497627661,0.5446965068989239,0.046570939415127736,0.5166964820474191
1039,36007.0,2020-03-22,3,4,1795.375,22.998958518168287,0.0004044958549911578,0.0021598925687631807,0.0004022223926756867,0.002141985436675297
1040,36009.0,2020-03-22,0,1,727.6875,18.614679537944436,0.0003562987515495601,0.0017822244014232772,0.00034606463306870427,0.0017065796469573364
1041,36011.0,2020-03-22,0,1,535.3333333333334,9.643423418851581,0.0011463525252166614,0.007299781132054525,0.0011982808020219709,0.007634934356147181
1042,36013.0,2020-03-22,0,1,1038.357142857143,16.328637149134984,3.0679692380984064e-05,0.00020129507047611227,4.440447485958859e-05,0.00029406511271183513
1043,36015.0,2020-03-22,0,1,1210.75,17.83512111319901,0.000185422838774245,0.0008189275659889964,0.00016990343573368614,0.0007456522123723288
1044,36017.0,2020-03-22,2,3,329.1666666666667,5.904012674879957,0.0007033986401870484,0.0027933777691206453,0.0007141025306382124,0.002835428845042657
1045,36019.0,2020-03-22,4,5,833.125,15.277043417666926,0.0034958293291859543,0.015006123129879412,0.003598120559962506,0.015408709721791918
1046,36021.0,2020-03-22,17,18,686.8333333333334,13.897041264105349,0.013030459417874193,0.059358114408976814,0.01304249639646828,0.05932492041800195
1047,36023.0,2020-03-22,2,3,490.8125,6.4481376454094494,0.00035908404475020335,0.0019964964447858123,0.0003941160117113614,0.0021976620532674295
1048,36025.0,2020-03-22,1,2,189.75,5.036316363199075,0.00015750990504549266,0.0005698985875527806,0.00015627683099064216,0.0005651233907274465
1049,36027.0,2020-03-22,82,83,2608.8571428571427,32.15913734525729,0.05593180096484653,0.3313921197317317,0.05705736025502706,0.3381394456592752
1050,36029.0,2020-03-22,56,57,3267.1666666666665,37.55487789841345,0.025554320367578962,0.17284683124815828,0.025080633054046494,0.1696006544139665
1051,36031.0,2020-03-22,3,4,189.5,3.9460038993981144,0.0006132203793573123,0.0019263595910367932,0.0006101030732417794,0.0019180934026209774
1052,36033.0,2020-03-22,0,1,498.5,7.891016915042608,3.012481353594907e-05,0.000121176894049684,3.265186103185263e-05,0.00013302475695172876
1053,36035.0,2020-03-22,1,2,348.25,6.226353505883972,0.0008140067489882694,0.003694012332310779,0.0007692501421228608,0.0036328152782849877
1054,36037.0,2020-03-22,1,2,492.25,8.497165665046245,0.0003801027885584766,0.0018537922266886697,0.00037658782926941616,0.0018301837708063426
1055,36039.0,2020-03-22,2,3,203.88888888888889,3.8544685965753587,0.0035100461230367732,0.03053441519655142,0.003189727736891592,0.027781664824748108
1056,36041.0,2020-03-22,2,3,29.0,1.2246395496395497,0.0024090719063545154,0.0022752244931082996,0.001663912431575475,0.0015714658863946753
1057,36043.0,2020-03-22,3,4,436.0,7.615383792072103,0.0008666731995426105,0.002980927042668332,0.0008325224319165051,0.0029036879326167406
1058,36045.0,2020-03-22,1,2,1682.0,23.728248946045706,0.00041452182816532527,0.0018492084411453106,0.00041399294060160357,0.0018468490398284253
1059,36047.0,2020-03-22,0,1,5794.4,58.499064027728046,0.0007053552893697913,0.006940373958664685,0.0009735415733023205,0.009536135407157796
1060,36049.0,2020-03-22,0,1,178.5,4.140088153358503,5.32934014078803e-06,2.6492696427884792e-05,4.37150598509954e-06,2.1549136089055664e-05
1061,36051.0,2020-03-22,2,3,787.7857142857143,8.79853456579169,0.0009125193767654698,0.004168088492611779,0.0008627904049193092,0.003943518474029676
1062,36053.0,2020-03-22,0,1,643.0,7.523129177052775,0.00025041508220072185,0.0014823049141669995,0.00023290202916863623,0.0013732555435573052
1063,36055.0,2020-03-22,68,69,6445.125,61.41168534687342,0.05676133788275616,0.39829743504063436,0.056602059701631784,0.3971204089255797
1064,36057.0,2020-03-22,3,4,654.6,10.341317505627323,0.0024447880292120506,0.012056085370863216,0.002569022671637269,0.012781317090499584
1065,36059.0,2020-03-22,1900,1901,10809.916666666666,116.46267490517214,1.9771111340571572,16.732670782128046,1.9702264019341797,16.67192994163292
1066,36061.0,2020-03-22,9654,9655,519.0,4.433618938928609,0.432618999775905,4.83416063173796,0.5515591751257185,6.162884697283065
1067,36063.0,2020-03-22,9,10,2105.75,26.451077915809005,0.01214823811032604,0.07340908833449562,0.011604018097153695,0.0701286745316829
1068,36065.0,2020-03-22,4,5,1649.9,23.48714245319284,0.0020658482050096346,0.010646980244813826,0.002041445998088911,0.010492239288481423
1069,36067.0,2020-03-22,45,46,2487.576923076923,29.129394335643727,0.07141540038666132,0.4558326395032921,0.07016025962998552,0.44781327709324575
1070,36069.0,2020-03-22,4,5,1151.1666666666667,11.982873896496928,0.003349683060509657,0.02038494012589904,0.0035534350541091553,0.02186679761914899
1071,36071.0,2020-03-22,247,248,2428.3214285714284,34.85995558336385,0.33717705117320024,2.0748006166858692,0.3239728469479383,1.9928179631255474
1072,36073.0,2020-03-22,0,1,472.1666666666667,6.757949394187928,5.296267315980333e-05,0.00034885460445129864,8.866038906762064e-05,0.0005758498724752304
1073,36075.0,2020-03-22,0,1,1291.1,14.859539694833057,0.000538993046349835,0.0034276218096011488,0.000483935019747855,0.0030808559599954793
1074,36077.0,2020-03-22,0,1,371.9166666666667,6.502195259912049,3.170478264681651e-05,0.00011578886127282775,3.564366053803359e-05,0.00012882527959121972
1075,36079.0,2020-03-22,31,32,2205.875,25.88635592677745,0.3328475144839518,2.0524849907912337,0.3227739895509774,1.9905909586516648
1076,36081.0,2020-03-22,0,1,1488.6063829787233,15.195806444377228,0.006253566058303923,0.0635530998254954,0.005696943345447808,0.05557131363685848
1077,36083.0,2020-03-22,20,21,1597.6,21.410643620162183,0.050405336097325004,0.2770558610791779,0.055554427925702775,0.3055645388468458
1078,36085.0,2020-03-22,0,1,8748.857142857143,57.70542794079672,0.00043742295342081287,0.004664179251560483,0.0004284290904302196,0.004575547013898602
1079,36087.0,2020-03-22,455,456,2656.375,53.80322652907043,0.8984503806259453,6.791556624167028,0.99233448484935,7.491479158865346
1080,36089.0,2020-03-22,0,1,1222.1666666666667,22.20011038071239,3.0830556897166503e-06,1.375370901739648e-05,2.3536796187559553e-06,1.0499915620895334e-05
1081,36091.0,2020-03-22,35,36,1626.2,15.146900969750359,0.02357649974957402,0.13391149841998623,0.023904453938291336,0.13585352686102042
1082,36093.0,2020-03-22,32,33,994.8571428571429,13.38550217689243,0.045711125273453966,0.3015672940530715,0.04359955562314945,0.2877723065763275
1083,36095.0,2020-03-22,1,2,289.0,5.7805425770583465,0.0005866468392160003,0.00279641596522127,0.0005796110311607155,0.0027871747609317394
1084,36097.0,2020-03-22,0,1,83.6,1.9313726171730132,1.3773084071159206e-05,7.015045515529075e-05,1.4047849968806737e-05,7.131220710328864e-05
1085,36099.0,2020-03-22,0,1,209.2,4.115665713624956,3.566644365343773e-05,0.0001831293723175078,4.0409615255967835e-05,0.00020890623677658867
1086,36101.0,2020-03-22,2,3,724.1666666666666,16.35417927026675,0.001157147787613765,0.004855304381241498,0.001132215707674781,0.004749212929111957
1087,36103.0,2020-03-22,1034,1035,13189.357142857143,107.21372406672552,1.0291074548042773,7.645144082284446,1.0272042473135463,7.633093393155908
1088,36105.0,2020-03-22,12,13,419.3333333333333,8.649601174039972,0.018218347319754614,0.07954240346103322,0.01774398373064303,0.07747550287849178
1089,36107.0,2020-03-22,1,2,275.25,5.057056795792367,0.00010664518510358588,0.00048382029749061915,9.885982991236799e-05,0.00044853672781133787
1090,36109.0,2020-03-22,15,16,1413.0625,14.188264362243093,0.00849466840156507,0.04562912225337276,0.008598296275728811,0.046185302646907594
1091,36111.0,2020-03-22,18,19,1213.75,17.813602081195935,0.009088734110391206,0.04922408972458059,0.00903478059978676,0.048896217130802076
1092,36113.0,2020-03-22,1,2,1759.0,17.529018975508514,0.002379633165609521,0.012799924679065128,0.0028302317109922025,0.015306212838586093
1093,36115.0,2020-03-22,1,2,589.5,8.027871583954852,0.00044020846171457823,0.0021242874001554564,0.0004247027902464902,0.0020332716509685175
1094,36117.0,2020-03-22,3,4,916.3333333333334,9.398156475396304,0.0015580588014979951,0.008386391880914081,0.0014705842067590088,0.007856885069588492
1095,36119.0,2020-03-22,1873,1874,3927.25,48.088102606993914,0.5456276369549173,4.1815988688842864,0.5510388598401993,4.223731876675789
1096,36121.0,2020-03-22,2,3,208.6,4.690449995476726,0.0006337041590227987,0.002863124627035314,0.0006433539833481397,0.002943349789717004
1097,36123.0,2020-03-22,0,1,504.75,7.302169838086782,2.456578233726174e-05,0.00010386785888915592,2.4565782337261735e-05,0.00010386785888915591
1098,42103.0,2020-03-22,3,4,49.5,0.4205948978952715,5.188870383358541e-05,0.00024019166995805489,4.5217964618101546e-05,0.00020931296469764942
1099,29183.0,2020-03-23,4,5,39.642857142857146,0.16903968989018936,2.2771166264337695e-06,1.4973271240829072e-05,5.045684760242654e-06,3.317810147877741e-05
1100,34003.0,2020-03-23,609,610,991.1428571428571,11.07819796583375,0.03122522318470255,0.25803935588144045,0.09490297011962621,0.786451707518471
1101,34013.0,2020-03-23,273,274,281.07142857142856,2.8879183016898806,0.006394471043664438,0.055441531214184124,0.013527678695704785,0.11810501109723426
1102,34017.0,2020-03-23,190,191,547.0,5.723906828348923,0.011553760658265735,0.11061873677223029,0.022728170907047075,0.21772985717437293
1103,34019.0,2020-03-23,18,19,126.64285714285714,1.3522229527709797,0.0011732466407237366,0.006655032457962393,0.0014786591856369511,0.008387430684317031
1104,34023.0,2020-03-23,210,211,918.5,9.021679207347834,0.007071028049627302,0.05571244503758627,0.021626545843613676,0.17063699003553098
1105,34025.0,2020-03-23,238,239,1136.9285714285713,11.843678142781865,0.017247225714164937,0.12397795757895629,0.05342585765757391,0.38388479047260143
