,date,confirmed_count,deaths_count,recovered_count,county,fips,cum_confirmed_count,cum_deaths_count,cum_recovered_count
0,2020-03-01,0,0,0,Franklin,36033.0,0,0,0
1,2020-03-02,0,0,0,Franklin,36033.0,0,0,0
2,2020-03-03,0,0,0,Franklin,36033.0,0,0,0
3,2020-03-04,0,0,0,Franklin,36033.0,0,0,0
4,2020-03-05,0,0,0,Franklin,36033.0,0,0,0
5,2020-03-06,0,0,0,Franklin,36033.0,0,0,0
6,2020-03-07,0,0,0,Franklin,36033.0,0,0,0
7,2020-03-08,0,0,0,Franklin,36033.0,0,0,0
8,2020-03-09,0,0,0,Franklin,36033.0,0,0,0
9,2020-03-10,0,0,0,Franklin,36033.0,0,0,0
10,2020-03-11,0,0,0,Franklin,36033.0,0,0,0
11,2020-03-12,0,0,0,Franklin,36033.0,0,0,0
12,2020-03-13,0,0,0,Franklin,36033.0,0,0,0
13,2020-03-14,0,0,0,Franklin,36033.0,0,0,0
14,2020-03-15,0,0,0,Franklin,36033.0,0,0,0
15,2020-03-16,0,0,0,Franklin,36033.0,0,0,0
16,2020-03-17,0,0,0,Franklin,36033.0,0,0,0
17,2020-03-18,0,0,0,Franklin,36033.0,0,0,0
18,2020-03-19,0,0,0,Franklin,36033.0,0,0,0
19,2020-03-20,0,0,0,Franklin,36033.0,0,0,0
20,2020-03-21,0,0,0,Franklin,36033.0,0,0,0
21,2020-03-22,0,0,0,Franklin,36033.0,0,0,0
22,2020-03-23,0,0,0,Franklin,36033.0,0,0,0
23,2020-03-24,1,0,0,Franklin,36033.0,1,0,0
24,2020-03-25,0,0,0,Franklin,36033.0,1,0,0
25,2020-03-26,0,0,0,Franklin,36033.0,1,0,0
26,2020-03-27,2,0,0,Franklin,36033.0,3,0,0
27,2020-03-28,2,0,0,Franklin,36033.0,5,0,0
28,2020-03-29,1,0,0,Franklin,36033.0,6,0,0
29,2020-03-30,0,0,0,Franklin,36033.0,6,0,0
30,2020-03-31,3,0,0,Franklin,36033.0,9,0,0
31,2020-04-01,0,0,0,Franklin,36033.0,9,0,0
32,2020-04-02,0,0,0,Franklin,36033.0,9,0,0
33,2020-04-03,1,0,0,Franklin,36033.0,10,0,0
34,2020-04-04,0,0,0,Franklin,36033.0,10,0,0
35,2020-04-05,0,0,0,Franklin,36033.0,10,0,0
36,2020-04-06,0,0,0,Franklin,36033.0,10,0,0
37,2020-04-07,0,0,0,Franklin,36033.0,10,0,0
38,2020-04-08,0,0,0,Franklin,36033.0,10,0,0
39,2020-04-09,1,0,0,Franklin,36033.0,11,0,0
40,2020-04-10,0,0,0,Franklin,36033.0,11,0,0
41,2020-04-11,0,0,0,Franklin,36033.0,11,0,0
42,2020-04-12,1,0,0,Franklin,36033.0,12,0,0
43,2020-04-13,0,0,0,Franklin,36033.0,12,0,0
44,2020-04-14,1,0,4,Franklin,36033.0,13,0,4
45,2020-04-15,0,0,0,Franklin,36033.0,13,0,4
46,2020-04-16,0,0,0,Franklin,36033.0,13,0,4
47,2020-04-17,0,0,0,Franklin,36033.0,13,0,4
48,2020-04-18,0,0,0,Franklin,36033.0,13,0,4
49,2020-04-19,0,0,0,Franklin,36033.0,13,0,4
50,2020-04-20,0,0,0,Franklin,36033.0,13,0,4
51,2020-04-21,0,0,0,Franklin,36033.0,13,0,4
52,2020-04-22,0,0,0,Franklin,36033.0,13,0,4
53,2020-04-23,0,0,0,Franklin,36033.0,13,0,4
54,2020-04-24,0,0,0,Franklin,36033.0,13,0,4
55,2020-04-25,1,0,0,Franklin,36033.0,14,0,4
56,2020-04-26,0,0,0,Franklin,36033.0,14,0,4
57,2020-04-27,0,0,0,Franklin,36033.0,14,0,4
58,2020-04-28,0,0,0,Franklin,36033.0,14,0,4
59,2020-04-29,1,0,0,Franklin,36033.0,15,0,4
60,2020-04-30,0,0,0,Franklin,36033.0,15,0,4
61,2020-05-01,0,0,0,Franklin,36033.0,15,0,4
62,2020-05-02,0,0,0,Franklin,36033.0,15,0,4
63,2020-05-03,0,0,0,Franklin,36033.0,15,0,4
64,2020-05-04,1,0,0,Franklin,36033.0,16,0,4
65,2020-05-05,0,0,0,Franklin,36033.0,16,0,4
66,2020-05-06,0,0,0,Franklin,36033.0,16,0,4
67,2020-05-07,0,0,0,Franklin,36033.0,16,0,4
68,2020-05-08,1,0,0,Franklin,36033.0,17,0,4
69,2020-03-01,0,0,0,Rockland,36087.0,0,0,0
70,2020-03-02,0,0,0,Rockland,36087.0,0,0,0
71,2020-03-03,0,0,0,Rockland,36087.0,0,0,0
72,2020-03-04,0,0,0,Rockland,36087.0,0,0,0
73,2020-03-05,0,0,0,Rockland,36087.0,0,0,0
74,2020-03-06,2,0,0,Rockland,36087.0,2,0,0
75,2020-03-07,0,0,0,Rockland,36087.0,2,0,0
76,2020-03-08,0,0,0,Rockland,36087.0,2,0,0
77,2020-03-09,2,0,0,Rockland,36087.0,4,0,0
78,2020-03-10,2,0,0,Rockland,36087.0,6,0,0
79,2020-03-11,0,0,0,Rockland,36087.0,6,0,0
80,2020-03-12,1,0,0,Rockland,36087.0,7,0,0
81,2020-03-13,2,0,0,Rockland,36087.0,9,0,0
82,2020-03-14,3,1,0,Rockland,36087.0,12,1,0
83,2020-03-15,1,0,0,Rockland,36087.0,13,1,0
84,2020-03-16,3,0,0,Rockland,36087.0,16,1,0
85,2020-03-17,6,0,0,Rockland,36087.0,22,1,0
86,2020-03-18,9,0,0,Rockland,36087.0,31,1,0
87,2020-03-19,22,0,0,Rockland,36087.0,53,1,0
88,2020-03-20,48,0,0,Rockland,36087.0,101,1,0
89,2020-03-21,161,0,0,Rockland,36087.0,262,1,0
90,2020-03-22,193,0,0,Rockland,36087.0,455,1,0
91,2020-03-23,137,4,0,Rockland,36087.0,592,5,0
92,2020-03-24,79,0,0,Rockland,36087.0,671,5,0
93,2020-03-25,297,0,0,Rockland,36087.0,968,5,0
94,2020-03-26,229,2,0,Rockland,36087.0,1197,7,0
95,2020-03-27,260,1,0,Rockland,36087.0,1457,8,0
96,2020-03-28,439,0,0,Rockland,36087.0,1896,8,0
97,2020-03-29,313,0,0,Rockland,36087.0,2209,8,0
98,2020-03-30,302,10,0,Rockland,36087.0,2511,18,0
99,2020-03-31,352,0,0,Rockland,36087.0,2863,18,0
100,2020-04-01,458,11,0,Rockland,36087.0,3321,29,0
101,2020-04-02,430,13,0,Rockland,36087.0,3751,42,0
102,2020-04-03,538,27,0,Rockland,36087.0,4289,69,0
103,2020-04-04,583,0,0,Rockland,36087.0,4872,69,0
104,2020-04-05,454,20,0,Rockland,36087.0,5326,89,0
105,2020-04-06,377,30,0,Rockland,36087.0,5703,119,0
106,2020-04-07,287,16,0,Rockland,36087.0,5990,135,0
107,2020-04-08,423,19,0,Rockland,36087.0,6413,154,0
108,2020-04-09,252,18,0,Rockland,36087.0,6665,172,0
109,2020-04-10,457,3,0,Rockland,36087.0,7122,175,0
110,2020-04-11,355,25,0,Rockland,36087.0,7477,200,0
111,2020-04-12,244,0,0,Rockland,36087.0,7721,200,0
112,2020-04-13,244,41,0,Rockland,36087.0,7965,241,0
113,2020-04-14,370,22,0,Rockland,36087.0,8335,263,0
114,2020-04-15,139,35,0,Rockland,36087.0,8474,298,0
115,2020-04-16,278,2,0,Rockland,36087.0,8752,300,0
116,2020-04-17,235,34,0,Rockland,36087.0,8987,334,0
117,2020-04-18,184,0,0,Rockland,36087.0,9171,334,0
118,2020-04-19,193,0,0,Rockland,36087.0,9364,334,0
119,2020-04-20,93,47,0,Rockland,36087.0,9457,381,0
120,2020-04-21,111,20,0,Rockland,36087.0,9568,401,0
121,2020-04-22,131,0,0,Rockland,36087.0,9699,401,0
122,2020-04-23,129,35,0,Rockland,36087.0,9828,436,0
123,2020-04-24,263,17,0,Rockland,36087.0,10091,453,0
124,2020-04-25,1000,0,0,Rockland,36087.0,11091,453,0
125,2020-04-26,165,0,0,Rockland,36087.0,11256,453,0
126,2020-04-27,110,28,0,Rockland,36087.0,11366,481,0
127,2020-04-28,87,0,0,Rockland,36087.0,11453,481,0
128,2020-04-29,133,19,0,Rockland,36087.0,11586,500,0
129,2020-04-30,122,11,0,Rockland,36087.0,11708,511,0
130,2020-05-01,104,8,0,Rockland,36087.0,11812,519,0
131,2020-05-02,133,0,0,Rockland,36087.0,11945,519,0
132,2020-05-03,80,0,0,Rockland,36087.0,12025,519,0
133,2020-05-04,70,17,0,Rockland,36087.0,12095,536,0
134,2020-05-05,49,15,0,Rockland,36087.0,12144,551,0
135,2020-05-06,60,0,0,Rockland,36087.0,12204,551,0
136,2020-05-07,76,6,0,Rockland,36087.0,12280,557,0
137,2020-05-08,69,5,0,Rockland,36087.0,12349,562,0
138,2020-03-01,0,0,0,Wyoming,36121.0,0,0,0
139,2020-03-02,0,0,0,Wyoming,36121.0,0,0,0
140,2020-03-03,0,0,0,Wyoming,36121.0,0,0,0
141,2020-03-04,0,0,0,Wyoming,36121.0,0,0,0
142,2020-03-05,0,0,0,Wyoming,36121.0,0,0,0
143,2020-03-06,0,0,0,Wyoming,36121.0,0,0,0
144,2020-03-07,0,0,0,Wyoming,36121.0,0,0,0
145,2020-03-08,0,0,0,Wyoming,36121.0,0,0,0
146,2020-03-09,0,0,0,Wyoming,36121.0,0,0,0
147,2020-03-10,0,0,0,Wyoming,36121.0,0,0,0
148,2020-03-11,0,0,0,Wyoming,36121.0,0,0,0
149,2020-03-12,0,0,0,Wyoming,36121.0,0,0,0
150,2020-03-13,0,0,0,Wyoming,36121.0,0,0,0
151,2020-03-14,0,0,0,Wyoming,36121.0,0,0,0
152,2020-03-15,0,0,0,Wyoming,36121.0,0,0,0
153,2020-03-16,0,0,0,Wyoming,36121.0,0,0,0
154,2020-03-17,1,0,0,Wyoming,36121.0,1,0,0
155,2020-03-18,0,0,0,Wyoming,36121.0,1,0,0
156,2020-03-19,1,0,0,Wyoming,36121.0,2,0,0
157,2020-03-20,0,0,0,Wyoming,36121.0,2,0,0
158,2020-03-21,0,0,0,Wyoming,36121.0,2,0,0
159,2020-03-22,0,0,0,Wyoming,36121.0,2,0,0
160,2020-03-23,2,1,0,Wyoming,36121.0,4,1,0
161,2020-03-24,0,0,0,Wyoming,36121.0,4,1,0
162,2020-03-25,0,0,0,Wyoming,36121.0,4,1,0
163,2020-03-26,3,0,0,Wyoming,36121.0,7,1,0
164,2020-03-27,0,0,0,Wyoming,36121.0,7,1,0
165,2020-03-28,0,0,0,Wyoming,36121.0,7,1,0
166,2020-03-29,1,0,0,Wyoming,36121.0,8,1,0
167,2020-03-30,0,0,0,Wyoming,36121.0,8,1,0
168,2020-03-31,1,0,0,Wyoming,36121.0,9,1,0
169,2020-04-01,2,0,5,Wyoming,36121.0,11,1,5
170,2020-04-02,4,0,0,Wyoming,36121.0,15,1,5
171,2020-04-03,0,0,0,Wyoming,36121.0,15,1,5
172,2020-04-04,3,0,0,Wyoming,36121.0,18,1,5
173,2020-04-05,4,0,0,Wyoming,36121.0,22,1,5
174,2020-04-06,1,0,0,Wyoming,36121.0,23,1,5
175,2020-04-07,0,0,0,Wyoming,36121.0,23,1,5
176,2020-04-08,4,0,0,Wyoming,36121.0,27,1,5
177,2020-04-09,2,0,0,Wyoming,36121.0,29,1,5
178,2020-04-10,1,0,0,Wyoming,36121.0,30,1,5
179,2020-04-11,1,0,0,Wyoming,36121.0,31,1,5
180,2020-04-12,0,0,0,Wyoming,36121.0,31,1,5
181,2020-04-13,0,0,0,Wyoming,36121.0,31,1,5
182,2020-04-14,1,0,0,Wyoming,36121.0,32,1,5
183,2020-04-15,10,2,16,Wyoming,36121.0,42,3,21
184,2020-04-16,0,0,2,Wyoming,36121.0,42,3,23
185,2020-04-17,2,0,0,Wyoming,36121.0,44,3,23
186,2020-04-18,0,0,0,Wyoming,36121.0,44,3,23
187,2020-04-19,0,0,0,Wyoming,36121.0,44,3,23
188,2020-04-20,0,0,0,Wyoming,36121.0,44,3,23
189,2020-04-21,0,0,0,Wyoming,36121.0,44,3,23
190,2020-04-22,0,0,0,Wyoming,36121.0,44,3,23
191,2020-04-23,12,1,8,Wyoming,36121.0,56,4,31
192,2020-04-24,2,1,0,Wyoming,36121.0,58,5,31
193,2020-04-25,0,0,0,Wyoming,36121.0,58,5,31
194,2020-04-26,1,0,0,Wyoming,36121.0,59,5,31
195,2020-04-27,5,0,2,Wyoming,36121.0,64,5,33
196,2020-04-28,0,0,0,Wyoming,36121.0,64,5,33
197,2020-04-29,1,0,0,Wyoming,36121.0,65,5,33
198,2020-04-30,2,0,0,Wyoming,36121.0,67,5,33
199,2020-05-01,1,0,14,Wyoming,36121.0,68,5,47
200,2020-05-02,1,0,0,Wyoming,36121.0,69,5,47
201,2020-05-03,0,0,0,Wyoming,36121.0,69,5,47
202,2020-05-04,0,0,4,Wyoming,36121.0,69,5,51
203,2020-05-05,1,0,0,Wyoming,36121.0,70,5,51
204,2020-05-06,0,0,0,Wyoming,36121.0,70,5,51
205,2020-05-07,1,0,0,Wyoming,36121.0,71,5,51
206,2020-05-08,2,0,0,Wyoming,36121.0,73,5,51
207,2020-03-01,0,0,0,Warren,36113.0,0,0,0
208,2020-03-02,0,0,0,Warren,36113.0,0,0,0
209,2020-03-03,0,0,0,Warren,36113.0,0,0,0
210,2020-03-04,0,0,0,Warren,36113.0,0,0,0
211,2020-03-05,0,0,0,Warren,36113.0,0,0,0
212,2020-03-06,0,0,0,Warren,36113.0,0,0,0
213,2020-03-07,0,0,0,Warren,36113.0,0,0,0
214,2020-03-08,0,0,0,Warren,36113.0,0,0,0
215,2020-03-09,0,0,0,Warren,36113.0,0,0,0
216,2020-03-10,0,0,0,Warren,36113.0,0,0,0
217,2020-03-11,0,0,0,Warren,36113.0,0,0,0
218,2020-03-12,0,0,0,Warren,36113.0,0,0,0
219,2020-03-13,0,0,0,Warren,36113.0,0,0,0
220,2020-03-14,0,0,0,Warren,36113.0,0,0,0
221,2020-03-15,0,0,0,Warren,36113.0,0,0,0
222,2020-03-16,0,0,0,Warren,36113.0,0,0,0
223,2020-03-17,0,0,0,Warren,36113.0,0,0,0
224,2020-03-18,1,0,0,Warren,36113.0,1,0,0
225,2020-03-19,0,0,0,Warren,36113.0,1,0,0
226,2020-03-20,0,0,0,Warren,36113.0,1,0,0
227,2020-03-21,0,0,0,Warren,36113.0,1,0,0
228,2020-03-22,0,0,0,Warren,36113.0,1,0,0
229,2020-03-23,1,0,0,Warren,36113.0,2,0,0
230,2020-03-24,0,0,0,Warren,36113.0,2,0,0
231,2020-03-25,0,0,0,Warren,36113.0,2,0,0
232,2020-03-26,0,0,0,Warren,36113.0,2,0,0
233,2020-03-27,6,0,0,Warren,36113.0,8,0,0
234,2020-03-28,5,0,0,Warren,36113.0,13,0,0
235,2020-03-29,5,0,0,Warren,36113.0,18,0,0
236,2020-03-30,0,0,0,Warren,36113.0,18,0,0
237,2020-03-31,0,0,0,Warren,36113.0,18,0,0
238,2020-04-01,0,0,0,Warren,36113.0,18,0,0
239,2020-04-02,0,0,0,Warren,36113.0,18,0,0
240,2020-04-03,1,0,0,Warren,36113.0,19,0,0
241,2020-04-04,1,0,0,Warren,36113.0,20,0,0
242,2020-04-05,5,0,0,Warren,36113.0,25,0,0
243,2020-04-06,1,0,0,Warren,36113.0,26,0,0
244,2020-04-07,5,0,0,Warren,36113.0,31,0,0
245,2020-04-08,2,0,0,Warren,36113.0,33,0,0
246,2020-04-09,7,0,0,Warren,36113.0,40,0,0
247,2020-04-10,3,0,0,Warren,36113.0,43,0,0
248,2020-04-11,1,0,0,Warren,36113.0,44,0,0
249,2020-04-12,2,0,0,Warren,36113.0,46,0,0
250,2020-04-13,2,0,0,Warren,36113.0,48,0,0
251,2020-04-14,29,0,0,Warren,36113.0,77,0,0
252,2020-04-15,0,0,0,Warren,36113.0,77,0,0
253,2020-04-16,4,0,0,Warren,36113.0,81,0,0
254,2020-04-17,10,0,0,Warren,36113.0,91,0,0
255,2020-04-18,3,0,0,Warren,36113.0,94,0,0
256,2020-04-19,2,0,0,Warren,36113.0,96,0,0
257,2020-04-20,5,0,0,Warren,36113.0,101,0,0
258,2020-04-21,1,0,0,Warren,36113.0,102,0,0
259,2020-04-22,6,0,0,Warren,36113.0,108,0,0
260,2020-04-23,11,0,0,Warren,36113.0,119,0,0
261,2020-04-24,3,0,0,Warren,36113.0,122,0,0
262,2020-04-25,10,0,0,Warren,36113.0,132,0,0
263,2020-04-26,3,0,0,Warren,36113.0,135,0,0
264,2020-04-27,12,0,0,Warren,36113.0,147,0,0
265,2020-04-28,3,0,0,Warren,36113.0,150,0,0
266,2020-04-29,2,0,0,Warren,36113.0,152,0,0
267,2020-04-30,24,0,0,Warren,36113.0,176,0,0
268,2020-05-01,6,0,0,Warren,36113.0,182,0,0
269,2020-05-02,3,0,0,Warren,36113.0,185,0,0
270,2020-05-03,0,0,0,Warren,36113.0,185,0,0
271,2020-05-04,7,0,0,Warren,36113.0,192,0,0
272,2020-05-05,0,0,0,Warren,36113.0,192,0,0
273,2020-05-06,1,0,0,Warren,36113.0,193,0,0
274,2020-05-07,0,0,0,Warren,36113.0,193,0,0
275,2020-05-08,6,0,0,Warren,36113.0,199,0,0
276,2020-03-01,0,0,0,Ulster,36111.0,0,0,0
277,2020-03-02,0,0,0,Ulster,36111.0,0,0,0
278,2020-03-03,0,0,0,Ulster,36111.0,0,0,0
279,2020-03-04,0,0,0,Ulster,36111.0,0,0,0
280,2020-03-05,0,0,0,Ulster,36111.0,0,0,0
281,2020-03-06,0,0,0,Ulster,36111.0,0,0,0
282,2020-03-07,0,0,0,Ulster,36111.0,0,0,0
283,2020-03-08,1,0,0,Ulster,36111.0,1,0,0
284,2020-03-09,0,0,0,Ulster,36111.0,1,0,0
285,2020-03-10,0,0,0,Ulster,36111.0,1,0,0
286,2020-03-11,0,0,0,Ulster,36111.0,1,0,0
287,2020-03-12,3,0,0,Ulster,36111.0,4,0,0
288,2020-03-13,1,0,0,Ulster,36111.0,5,0,0
289,2020-03-14,0,0,0,Ulster,36111.0,5,0,0
290,2020-03-15,0,0,0,Ulster,36111.0,5,0,0
291,2020-03-16,2,0,0,Ulster,36111.0,7,0,0
292,2020-03-17,1,0,0,Ulster,36111.0,8,0,0
293,2020-03-18,1,0,0,Ulster,36111.0,9,0,0
294,2020-03-19,0,0,0,Ulster,36111.0,9,0,0
295,2020-03-20,3,0,0,Ulster,36111.0,12,0,0
296,2020-03-21,6,0,0,Ulster,36111.0,18,0,0
297,2020-03-22,0,0,0,Ulster,36111.0,18,0,0
298,2020-03-23,17,0,0,Ulster,36111.0,35,0,0
299,2020-03-24,0,0,0,Ulster,36111.0,35,0,0
300,2020-03-25,30,0,0,Ulster,36111.0,65,0,0
301,2020-03-26,13,0,0,Ulster,36111.0,78,0,0
302,2020-03-27,20,0,0,Ulster,36111.0,98,0,0
303,2020-03-28,37,0,0,Ulster,36111.0,135,0,0
304,2020-03-29,51,1,0,Ulster,36111.0,186,1,0
305,2020-03-30,21,0,0,Ulster,36111.0,207,1,0
306,2020-03-31,10,2,0,Ulster,36111.0,217,3,0
307,2020-04-01,5,0,0,Ulster,36111.0,222,3,0
308,2020-04-02,21,0,0,Ulster,36111.0,243,3,0
309,2020-04-03,23,1,0,Ulster,36111.0,266,4,0
310,2020-04-04,52,0,0,Ulster,36111.0,318,4,0
311,2020-04-05,40,0,0,Ulster,36111.0,358,4,0
312,2020-04-06,24,0,0,Ulster,36111.0,382,4,0
313,2020-04-07,16,1,0,Ulster,36111.0,398,5,0
314,2020-04-08,64,2,0,Ulster,36111.0,462,7,0
315,2020-04-09,0,1,0,Ulster,36111.0,462,8,0
316,2020-04-10,68,0,0,Ulster,36111.0,530,8,0
317,2020-04-11,125,3,0,Ulster,36111.0,655,11,0
318,2020-04-12,0,0,0,Ulster,36111.0,655,11,0
319,2020-04-13,61,0,0,Ulster,36111.0,716,11,0
320,2020-04-14,29,2,10,Ulster,36111.0,745,13,10
321,2020-04-15,59,0,41,Ulster,36111.0,804,13,51
322,2020-04-16,41,2,0,Ulster,36111.0,845,15,51
323,2020-04-17,35,1,0,Ulster,36111.0,880,16,51
324,2020-04-18,41,0,3,Ulster,36111.0,921,16,54
325,2020-04-19,39,0,0,Ulster,36111.0,960,16,54
326,2020-04-20,37,0,83,Ulster,36111.0,997,16,137
327,2020-04-21,21,1,12,Ulster,36111.0,1018,17,149
328,2020-04-22,31,2,5,Ulster,36111.0,1049,19,154
329,2020-04-23,46,2,7,Ulster,36111.0,1095,21,161
330,2020-04-24,48,2,0,Ulster,36111.0,1143,23,161
331,2020-04-25,23,0,0,Ulster,36111.0,1166,23,161
332,2020-04-26,24,0,0,Ulster,36111.0,1190,23,161
333,2020-04-27,99,1,79,Ulster,36111.0,1289,24,240
334,2020-04-28,0,0,0,Ulster,36111.0,1289,24,240
335,2020-04-29,20,6,130,Ulster,36111.0,1309,30,370
336,2020-04-30,0,0,0,Ulster,36111.0,1309,30,370
337,2020-05-01,49,7,165,Ulster,36111.0,1358,37,535
338,2020-05-02,0,0,0,Ulster,36111.0,1358,37,535
339,2020-05-03,0,0,0,Ulster,36111.0,1358,37,535
340,2020-05-04,56,7,43,Ulster,36111.0,1414,44,578
341,2020-05-05,2,0,4,Ulster,36111.0,1416,44,582
342,2020-05-06,25,5,22,Ulster,36111.0,1441,49,604
343,2020-05-07,33,2,25,Ulster,36111.0,1474,51,629
344,2020-05-08,8,3,3,Ulster,36111.0,1482,54,632
345,2020-03-01,0,0,0,Genesee,36037.0,0,0,0
346,2020-03-02,0,0,0,Genesee,36037.0,0,0,0
347,2020-03-03,0,0,0,Genesee,36037.0,0,0,0
348,2020-03-04,0,0,0,Genesee,36037.0,0,0,0
349,2020-03-05,0,0,0,Genesee,36037.0,0,0,0
350,2020-03-06,0,0,0,Genesee,36037.0,0,0,0
351,2020-03-07,0,0,0,Genesee,36037.0,0,0,0
352,2020-03-08,0,0,0,Genesee,36037.0,0,0,0
353,2020-03-09,0,0,0,Genesee,36037.0,0,0,0
354,2020-03-10,0,0,0,Genesee,36037.0,0,0,0
355,2020-03-11,0,0,0,Genesee,36037.0,0,0,0
356,2020-03-12,0,0,0,Genesee,36037.0,0,0,0
357,2020-03-13,0,0,0,Genesee,36037.0,0,0,0
358,2020-03-14,0,0,0,Genesee,36037.0,0,0,0
359,2020-03-15,0,0,0,Genesee,36037.0,0,0,0
360,2020-03-16,0,0,0,Genesee,36037.0,0,0,0
361,2020-03-17,1,0,0,Genesee,36037.0,1,0,0
362,2020-03-18,0,0,0,Genesee,36037.0,1,0,0
363,2020-03-19,0,0,0,Genesee,36037.0,1,0,0
364,2020-03-20,0,0,0,Genesee,36037.0,1,0,0
365,2020-03-21,0,0,0,Genesee,36037.0,1,0,0
366,2020-03-22,0,0,0,Genesee,36037.0,1,0,0
367,2020-03-23,0,0,0,Genesee,36037.0,1,0,0
368,2020-03-24,0,0,0,Genesee,36037.0,1,0,0
369,2020-03-25,1,0,0,Genesee,36037.0,2,0,0
370,2020-03-26,2,0,0,Genesee,36037.0,4,0,0
371,2020-03-27,3,0,0,Genesee,36037.0,7,0,0
372,2020-03-28,0,0,0,Genesee,36037.0,7,0,0
373,2020-03-29,2,0,0,Genesee,36037.0,9,0,0
374,2020-03-30,2,1,0,Genesee,36037.0,11,1,0
375,2020-03-31,0,0,0,Genesee,36037.0,11,1,0
376,2020-04-01,5,0,0,Genesee,36037.0,16,1,0
377,2020-04-02,1,0,0,Genesee,36037.0,17,1,0
378,2020-04-03,0,0,0,Genesee,36037.0,17,1,0
379,2020-04-04,4,0,0,Genesee,36037.0,21,1,0
380,2020-04-05,1,0,0,Genesee,36037.0,22,1,0
381,2020-04-06,1,0,0,Genesee,36037.0,23,1,0
382,2020-04-07,10,0,0,Genesee,36037.0,33,1,0
383,2020-04-08,14,0,0,Genesee,36037.0,47,1,0
384,2020-04-09,9,0,0,Genesee,36037.0,56,1,0
385,2020-04-10,9,0,0,Genesee,36037.0,65,1,0
386,2020-04-11,5,0,20,Genesee,36037.0,70,1,20
387,2020-04-12,0,0,0,Genesee,36037.0,70,1,20
388,2020-04-13,1,0,0,Genesee,36037.0,71,1,20
389,2020-04-14,5,0,0,Genesee,36037.0,76,1,20
390,2020-04-15,0,1,17,Genesee,36037.0,76,2,37
391,2020-04-16,2,0,0,Genesee,36037.0,78,2,37
392,2020-04-17,5,0,0,Genesee,36037.0,83,2,37
393,2020-04-18,4,0,5,Genesee,36037.0,87,2,42
394,2020-04-19,30,0,4,Genesee,36037.0,117,2,46
395,2020-04-20,2,0,10,Genesee,36037.0,119,2,56
396,2020-04-21,2,0,0,Genesee,36037.0,121,2,56
397,2020-04-22,1,0,0,Genesee,36037.0,122,2,56
398,2020-04-23,19,1,8,Genesee,36037.0,141,3,64
399,2020-04-24,1,0,5,Genesee,36037.0,142,3,69
400,2020-04-25,0,0,0,Genesee,36037.0,142,3,69
401,2020-04-26,2,0,0,Genesee,36037.0,144,3,69
402,2020-04-27,2,0,3,Genesee,36037.0,146,3,72
403,2020-04-28,3,0,0,Genesee,36037.0,149,3,72
404,2020-04-29,3,0,0,Genesee,36037.0,152,3,72
405,2020-04-30,1,0,0,Genesee,36037.0,153,3,72
406,2020-05-01,1,0,9,Genesee,36037.0,154,3,81
407,2020-05-02,1,0,0,Genesee,36037.0,155,3,81
408,2020-05-03,0,0,0,Genesee,36037.0,155,3,81
409,2020-05-04,4,0,5,Genesee,36037.0,159,3,86
410,2020-05-05,0,0,0,Genesee,36037.0,159,3,86
411,2020-05-06,3,0,2,Genesee,36037.0,162,3,88
412,2020-05-07,6,0,0,Genesee,36037.0,168,3,88
413,2020-05-08,1,0,0,Genesee,36037.0,169,3,88
414,2020-03-01,0,0,0,Oswego,36075.0,0,0,0
415,2020-03-02,0,0,0,Oswego,36075.0,0,0,0
416,2020-03-03,0,0,0,Oswego,36075.0,0,0,0
417,2020-03-04,0,0,0,Oswego,36075.0,0,0,0
418,2020-03-05,0,0,0,Oswego,36075.0,0,0,0
419,2020-03-06,0,0,0,Oswego,36075.0,0,0,0
420,2020-03-07,0,0,0,Oswego,36075.0,0,0,0
421,2020-03-08,0,0,0,Oswego,36075.0,0,0,0
422,2020-03-09,0,0,0,Oswego,36075.0,0,0,0
423,2020-03-10,0,0,0,Oswego,36075.0,0,0,0
424,2020-03-11,0,0,0,Oswego,36075.0,0,0,0
425,2020-03-12,0,0,0,Oswego,36075.0,0,0,0
426,2020-03-13,0,0,0,Oswego,36075.0,0,0,0
427,2020-03-14,0,0,0,Oswego,36075.0,0,0,0
428,2020-03-15,0,0,0,Oswego,36075.0,0,0,0
429,2020-03-16,0,0,0,Oswego,36075.0,0,0,0
430,2020-03-17,0,0,0,Oswego,36075.0,0,0,0
431,2020-03-18,0,0,0,Oswego,36075.0,0,0,0
432,2020-03-19,0,0,0,Oswego,36075.0,0,0,0
433,2020-03-20,0,0,0,Oswego,36075.0,0,0,0
434,2020-03-21,0,0,0,Oswego,36075.0,0,0,0
435,2020-03-22,2,0,0,Oswego,36075.0,2,0,0
436,2020-03-23,0,0,0,Oswego,36075.0,2,0,0
437,2020-03-24,0,0,0,Oswego,36075.0,2,0,0
438,2020-03-25,0,0,0,Oswego,36075.0,2,0,0
439,2020-03-26,2,0,0,Oswego,36075.0,4,0,0
440,2020-03-27,4,0,0,Oswego,36075.0,8,0,0
441,2020-03-28,2,0,0,Oswego,36075.0,10,0,0
442,2020-03-29,5,0,1,Oswego,36075.0,15,0,1
443,2020-03-30,0,0,0,Oswego,36075.0,15,0,1
444,2020-03-31,5,0,0,Oswego,36075.0,20,0,1
445,2020-04-01,3,0,0,Oswego,36075.0,23,0,1
446,2020-04-02,5,0,7,Oswego,36075.0,28,0,8
